Title2,Title,Poem,first_line,line1,line2,line3,line4,line5,line6,line7
,IT‚ÄôS DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>
So please excuse the handwriting<br><br>
Which may not be too clear.<br><br>
But this afternoon by the lion’s cage<br><br>
I’m afraid I got too near.<br><br>
And I’m writing these lines<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>",I am writing these poems,"inside a dark room,",i hope this poem is funny,because the lion is in a gloom,and gets as fat as he wish,"inside a dark room,",i hope this poem is funny,because the lion is in a gloom
,IT‚ÄôS DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>
So please excuse the handwriting<br><br>
Which may not be too clear.<br><br>
But this afternoon by the lion’s cage<br><br>
I’m afraid I got too near.<br><br>
And I’m writing these lines<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>",I am writing these poems,"inside a dark room,",i hope this poem is funny,because the lion is in a gloom,I need to make the lion happy,or I'll find myself stuck inside,his vast and hungry belly:,"dark, empty, and wide."
,IT‚ÄôS DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>
So please excuse the handwriting<br><br>
Which may not be too clear.<br><br>
But this afternoon by the lion’s cage<br><br>
I’m afraid I got too near.<br><br>
And I’m writing these lines<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>",I am writing these poems,With my wee little lion,We live in a box where it is sometimes dark,Me and my wee little lion,i am writing these poems,with my wee little lion,we live in a box where it is sometimes dark,me and my wee little lion
,IT‚ÄôS DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>
So please excuse the handwriting<br><br>
Which may not be too clear.<br><br>
But this afternoon by the lion’s cage<br><br>
I’m afraid I got too near.<br><br>
And I’m writing these lines<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>",I am writing these poems,With my wee little lion,We live in a box where it is sometimes dark,Me and my wee little lion,a lion roars,from inside the house,night comes and i feel it closing,my pet lion to save me from the night terror
,IT‚ÄôS DARK IN HERE (Where the Sidewalk Ends),"I am writing these poems<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>
So please excuse the handwriting<br><br>
Which may not be too clear.<br><br>
But this afternoon by the lion’s cage<br><br>
I’m afraid I got too near.<br><br>
And I’m writing these lines<br><br>
From inside a lion,<br><br>
And it’s rather dark in here.<br><br>",I am writing these poems,With my wee little lion,We live in a box where it is sometimes dark,Me and my wee little lion,I'll take off your beard.,To eat that would be weird.,But gristle that makes your knees,into crackling . . .
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",This I chose to say.,With all kids co-opted.,May share in my claim.,"yes, i' m adopted.",this i chose to say.,wiyh all kinds co -opted.,may share in my claim.
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",This I chose to say.,With all kids co-opted.,May share in my claim.,"There's no other Muppet pig like you,","MRS. PIGGY, there's never a wish-better than this...",When you've got a hundred Muppet Tears TO GIVE...,When you've got a hundred Muppet Tears TO GIVE...
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",Different from the other kids,My parents chose me,To live happily ever after,Other adopted kids were fortunate too,Kidnapped,The parents chose to steal him back,"Out of all the people who could have taken him, they were truly the best"
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",Different from the other kids,My parents chose me,To live happily ever after,Other kids get stuck with their parents at birth,And I wonder how much those ones are worth,Instead I'm a chosen son,"which makes me a happy, smiling one"
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",Different from the other kids,My parents chose me,To live happily ever after,once was alone now am adopted,now in the company of many like me,a kids paradise for someone whose was once alone,like the a train i was cho cho chose
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",I may me adopted.,But I'm no different from other kids.,I know God chose me and accepted me as who I am.,My need is so great,But she just won't vacate.,This cat in my lap should get.,This cat in my lap should get.
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",I may me adopted.,But I'm no different from other kids.,I know God chose me and accepted me as who I am.,"Yes, I'm adopted!","I have a loving crew,","Along with many lucky kids,",Because my parents chose me too!
,JAKE SAYS (Every Thing On It),"Yes, I'm adopted.<br><br>
My folks were not blessed<br><br>
With me in the usual way.<br><br>
But they picked me,<br><br>
They chose me<br><br>
From all the rest,<br><br>
Which is lots more than most kids can say.<br><br>","Yes, I'm adopted.",I may me adopted.,But I'm no different from other kids.,I know God chose me and accepted me as who I am.,My parents may not be mine from birth,But they love be just the same,They chose me for their home,And gave me my name
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,","The world is untamed, the shouldn'ts are wild,","Hear the the should's and could's child,",Mankind's heart is anything but mild.,anything possible child,just dont listen to the shouldnts,always strive for the could and shoulds,your an innocent child
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,","The world is untamed, the shouldn'ts are wild,","Hear the the should's and could's child,",Mankind's heart is anything but mild.,The paper is my canvas,my mind is the paint,the pen is my brush,"and the reader,"
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,",the SHOULDN'TS and nothing wild,If anything wild you hear,might change you child within a year.,"There's a Muppet chef inside the kitchen,","Making gibberish sounds,","Boiling a goose, chocolate",Mousse or baking rolls.
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,",the SHOULDN'TS and nothing wild,If anything wild you hear,might change you child within a year.,Shouldn'ts doesn't hurt your glee,and the fun there is for me,Being a child is a wonderful thing,and you can do anything
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,",the SHOULDN'TS and nothing wild,If anything wild you hear,might change you child within a year.,"listen to the mustin's ,child,",the shouldn'ts and nothing wild,if anything wild you hear,might change you child within a year.
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,",Anything and everything,"The shouldn'ts, the shant's",Will drive you wild,The shouldn'ts may be often,But you are still a child,With joy in your heart,Go out and be a child
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,",Anything and everything,"The shouldn'ts, the shant's",Will drive you wild,Maybe the shouldn'ts should be should,And they'll call you a difficult child,But you know that you would,Do anything to keep being wild
,LISTEN TO THE MUSTN‚ÄôTS (Where the Sidewalk Ends),"Listen to the MUSTN’TS, child,<br><br>
Listen to the DON’TS<br><br>
Listen to the SHOULDN’TS<br><br>
The IMPOSSIBLES, the WON’TS<br><br>
Listen to the NEVER HAVES<br><br>
Then lost close to me—<br><br>
Anything can happen, child,<br><br>
ANYTHING can be.<br><br>","Listen to the MUSTN‚ÄôTS, child,",Anything and everything,"The shouldn'ts, the shant's",Will drive you wild,And if anything you must,remember the voice inside,that the joy of being a child,brought to the light and strengthen your trust.
,LITTLE PIG‚ÄôS TREAT (Falling Up),"Said the pig to his pop,<br><br>
“There’s the candy shop.<br><br>
Oh, please let’s go inside.<br><br>
And I promise I won’t<br><br>
Make a kid of myself<br><br>
If you give me a people-back ride.”<br><br>","Said the pig to his pop,","""It's okay little pop""",Here is a candy,"Smile and be happy, said pig.",The pig was happy,To have this candy,From his Pop came,A smile to frame
,LITTLE PIG‚ÄôS TREAT (Falling Up),"Said the pig to his pop,<br><br>
“There’s the candy shop.<br><br>
Oh, please let’s go inside.<br><br>
And I promise I won’t<br><br>
Make a kid of myself<br><br>
If you give me a people-back ride.”<br><br>","Said the pig to his pop,","""Pop, I want some candy!""","Said the pop to his pig,","""Well, ain't that just dandy.""","Said the pig to his pop,","Candy, Candy, I want Candy!","Said the pop to his pig,",Son were pigs.. we can't eat candy
,LITTLE PIG‚ÄôS TREAT (Falling Up),"Said the pig to his pop,<br><br>
“There’s the candy shop.<br><br>
Oh, please let’s go inside.<br><br>
And I promise I won’t<br><br>
Make a kid of myself<br><br>
If you give me a people-back ride.”<br><br>","Said the pig to his pop,",put down that mop;,"Pick up your shovel,",Get me  some more slop.,"Papa pig looked puzzled at the thought,","of giving his child candy, before he moped.","Now pop is being told, to get some slop.","Of course he did, which made baby pig slumped."
